date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:23:16	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%2212d68-56994d7abf380%22	https://bullbull.in/wp-content/themes/mh-newsdesk-lite/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/themes/mh-newsdesk-lite/fonts/fontawesome-webfont3e6e.woff2	(from https://bullbull.in/wp-content/themes/mh-newsdesk-lite/includes/font-awesome.min.css)
10:23:17	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-56994d79cb140%22	https://bullbull.in/wp-content/themes/mh-newsdesk-lite/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/themes/mh-newsdesk-lite/fonts/fontawesome-webfont3e6e.woff	(from https://bullbull.in/wp-content/themes/mh-newsdesk-lite/includes/font-awesome.min.css)
10:23:17	2632/2632	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22a48-55f838992b140%22	https://bullbull.in/wp-content/plugins/tablepress/css/tablepress.eot	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/plugins/tablepress/css/tablepress.eot	(from https://bullbull.in/wp-content/plugins/tablepress/css/default.min.css?ver=1.9)
10:23:17	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-56994d78d6f00%22	https://bullbull.in/wp-content/themes/mh-newsdesk-lite/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/themes/mh-newsdesk-lite/fonts/fontawesome-webfont3e6e.ttf	(from https://bullbull.in/wp-content/themes/mh-newsdesk-lite/includes/font-awesome.min.css)
10:23:17	2632/2632	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22a48-55f838992b140%22	https://bullbull.in/wp-content/plugins/tablepress/css/tablepress.eot?	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/plugins/tablepress/css/tablepressd41d.eot	(from https://bullbull.in/wp-content/plugins/tablepress/css/default.min.css?ver=1.9)
10:23:18	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-56994d77e2cc0%22	https://bullbull.in/wp-content/themes/mh-newsdesk-lite/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/themes/mh-newsdesk-lite/fonts/fontawesome-webfont3e6e.svg	(from https://bullbull.in/wp-content/themes/mh-newsdesk-lite/includes/font-awesome.min.css)
10:23:19	18397/18397	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Jun%202018%2004:53:20%20GMT	https://bullbull.in/GET	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/GET	(from https://bullbull.in/wp-content/themes/mh-newsdesk-lite/js/dygraph.js?ver=4.9.6)
10:23:19	9531/9531	---M--	200	added ('OK')	image/jpeg	etag:%22253b-56d7b2c3aa880%22	https://bullbull.in/wp-content/uploads/2018/05/shankara-feature-260x146.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/shankara-feature-260x146.jpg	(from https://bullbull.in/category/charts/)
10:23:20	9109/9109	---M--	200	added ('OK')	image/jpeg	etag:%222395-56a6a3ffa5000%22	https://bullbull.in/wp-content/uploads/2018/04/charts-260x146.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/04/charts-260x146.jpg	(from https://bullbull.in/category/charts/)
10:23:20	17868/17868	---M--	200	added ('OK')	image/jpeg	etag:%2245cc-56cef8a21ae80%22	https://bullbull.in/wp-content/uploads/2018/05/swing-trade-feature-260x146.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/swing-trade-feature-260x146.jpg	(from https://bullbull.in/category/charts/)
10:23:20	10578/10578	---M--	200	added ('OK')	image/jpeg	etag:%222952-56cc73d392440%22	https://bullbull.in/wp-content/uploads/2018/05/MACD-Feature-260x146.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/MACD-Feature-260x146.jpg	(from https://bullbull.in/category/charts/)
10:23:20	18395/18395	---M--	200	added ('OK')	image/jpeg	etag:%2247db-56c75641aba80%22	https://bullbull.in/wp-content/uploads/2018/05/stochastic-feature-260x146.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/stochastic-feature-260x146.jpg	(from https://bullbull.in/category/charts/)
10:23:21	38747/38747	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:22%20GMT	https://bullbull.in/category/charts/page/2/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/charts/page/2/index.html	(from https://bullbull.in/category/charts/)
10:23:21	5535/5535	---M--	200	added ('OK')	image/jpeg	etag:%22159f-56d046ec11e40%22	https://bullbull.in/wp-content/uploads/2018/05/Financial-Risk-calculator-260x146.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/Financial-Risk-calculator-260x146.jpg	(from https://bullbull.in/category/fundamentals/)
10:23:21	109242/109242	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/category/charts/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/charts/feed/index.html	(from https://bullbull.in/category/charts/)
10:23:22	9047/9047	---M--	200	added ('OK')	image/png	etag:%222357-56c4ca437fc00%22	https://bullbull.in/wp-content/uploads/2018/05/sherlock-holmes-462957_640-260x146.png	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/sherlock-holmes-462957_640-260x146.png	(from https://bullbull.in/category/fundamentals/)
10:23:22	46907/46907	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:23%20GMT	https://bullbull.in/charts/how-to-discover-stocks-for-profitable-intraday-trades/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/charts/how-to-discover-stocks-for-profitable-intraday-trades/index.html	(from https://bullbull.in/category/charts/)
10:23:22	8594/8594	---M--	200	added ('OK')	image/jpeg	etag:%222192-569954c60a900%22	https://bullbull.in/wp-content/uploads/2018/04/money-2724241_640-260x146.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/04/money-2724241_640-260x146.jpg	(from https://bullbull.in/category/fundamentals/)
10:23:22	45795/45795	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:23%20GMT	https://bullbull.in/market-iq/a-practical-guide-to-swing-trading/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/market-iq/a-practical-guide-to-swing-trading/index.html	(from https://bullbull.in/category/charts/)
10:23:22	43976/43976	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:24%20GMT	https://bullbull.in/charts/how-to-use-the-macd-indicator-for-spotting-momentum-and-trend/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/charts/how-to-use-the-macd-indicator-for-spotting-momentum-and-trend/index.html	(from https://bullbull.in/category/charts/)
10:23:23	7129/7129	---M--	200	added ('OK')	image/jpeg	etag:%221bd9-569954b5d42c0%22	https://bullbull.in/wp-content/uploads/2018/03/Copper-historical-feature-260x146.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/03/Copper-historical-feature-260x146.jpg	(from https://bullbull.in/category/fundamentals/)
10:23:23	42264/42264	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:25%20GMT	https://bullbull.in/charts/how-to-use-the-stochastic-indicator/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/charts/how-to-use-the-stochastic-indicator/index.html	(from https://bullbull.in/category/charts/)
10:23:23	59635/59635	---M--	200	added ('OK')	image/jpeg	etag:%22e8f3-56423fcd4f100%22	https://bullbull.in/wp-content/uploads/2018/02/yes-3100993_640.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/02/yes-3100993_640.jpg	(from https://bullbull.in/category/fundamentals/)
10:23:24	26706/26706	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:25%20GMT	https://bullbull.in/category/charts/page/4/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/charts/page/4/index.html	(from https://bullbull.in/category/charts/)
10:23:24	56792/56792	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:26%20GMT	https://bullbull.in/charts/this-trade-setup-results-in-profits/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/charts/this-trade-setup-results-in-profits/index.html	(from https://bullbull.in/category/charts/)
10:23:25	40042/40042	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:26%20GMT	https://bullbull.in/category/fundamentals/page/2/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/fundamentals/page/2/index.html	(from https://bullbull.in/category/fundamentals/)
10:23:26	43807/43807	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:27%20GMT	https://bullbull.in/fundamentals/how-to-see-through-financial-window-dressing/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/fundamentals/how-to-see-through-financial-window-dressing/index.html	(from https://bullbull.in/category/fundamentals/)
10:23:26	45074/45074	---M--	200	added ('OK')	image/jpeg	etag:%22b012-563084e3c0dc0%22	https://bullbull.in/wp-content/uploads/2018/01/IFCI.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/01/IFCI.jpg	(from https://bullbull.in/category/stocks/)
10:23:26	38960/38960	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:28%20GMT	https://bullbull.in/fundamentals/what-is-value-investing-and-how-to-be-a-value-investor/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/fundamentals/what-is-value-investing-and-how-to-be-a-value-investor/index.html	(from https://bullbull.in/category/fundamentals/)
10:23:26	116331/116331	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/category/fundamentals/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/fundamentals/feed/index.html	(from https://bullbull.in/category/fundamentals/)
10:23:28	47264/47264	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:29%20GMT	https://bullbull.in/fundamentals/should-i-buy-this-stock-is-it-priced-right-what-is-the-target-price/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/fundamentals/should-i-buy-this-stock-is-it-priced-right-what-is-the-target-price/index.html	(from https://bullbull.in/category/fundamentals/)
10:23:28	33217/33217	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:29%20GMT	https://bullbull.in/category/fundamentals/page/3/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/fundamentals/page/3/index.html	(from https://bullbull.in/category/fundamentals/)
10:23:29	40866/40866	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:29%20GMT	https://bullbull.in/fundamentals/a-practical-guide-to-predicting-commodity-cycles/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/fundamentals/a-practical-guide-to-predicting-commodity-cycles/index.html	(from https://bullbull.in/category/fundamentals/)
10:23:30	97459/97459	---M--	200	added ('OK')	image/jpeg	etag:%2217cb3-55edaebf2e980%22	https://bullbull.in/wp-content/uploads/2017/11/IVP2.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2017/11/IVP2.jpg	(from https://bullbull.in/category/stocks/)
10:23:30	256230/256230	---M--	200	added ('OK')	image/png	etag:%223e8e6-5610061f69ec0%22	https://bullbull.in/wp-content/uploads/2017/12/iris.png	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2017/12/iris.png	(from https://bullbull.in/category/stocks/)
10:23:30	39770/39770	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:32%20GMT	https://bullbull.in/category/stocks/page/2/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/stocks/page/2/index.html	(from https://bullbull.in/category/stocks/)
10:23:30	84415/84415	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/category/stocks/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/stocks/feed/index.html	(from https://bullbull.in/category/stocks/)
10:23:32	45547/45547	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:33%20GMT	https://bullbull.in/stocks/iris-business-services-solo-listed-play-in-the-regulation-niche/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/stocks/iris-business-services-solo-listed-play-in-the-regulation-niche/index.html	(from https://bullbull.in/category/stocks/)
10:23:33	34320/34320	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:33%20GMT	https://bullbull.in/stocks/why-buy-ifci/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/stocks/why-buy-ifci/index.html	(from https://bullbull.in/category/stocks/)
10:23:33	40064/40064	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:33%20GMT	https://bullbull.in/stocks/ivp-ltd-multibagger-priced-cheap/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/stocks/ivp-ltd-multibagger-priced-cheap/index.html	(from https://bullbull.in/category/stocks/)
10:23:33	252410/252410	---M--	200	added ('OK')	image/png	etag:%223d9fa-55dc38f048fc0%22	https://bullbull.in/wp-content/uploads/2017/11/earth-158806_640.png	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2017/11/earth-158806_640.png	(from https://bullbull.in/category/stocks/)
10:23:34	9445/9445	---M--	200	added ('OK')	image/jpeg	etag:%2224e5-56e31ae50f073%22	https://bullbull.in/wp-content/uploads/2018/06/how-to-see-theorugh-a-finan-260x146.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/06/how-to-see-theorugh-a-finan-260x146.jpg	(from https://bullbull.in/category/market-iq/)
10:23:35	44789/44789	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:36%20GMT	https://bullbull.in/stocks/malu-papers-waste-wealth-turnaround-story/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/stocks/malu-papers-waste-wealth-turnaround-story/index.html	(from https://bullbull.in/category/stocks/)
10:23:35	22836/22836	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:36%20GMT	https://bullbull.in/category/stocks/page/4/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/stocks/page/4/index.html	(from https://bullbull.in/category/stocks/)
10:23:35	11437/11437	---M--	200	added ('OK')	image/jpeg	etag:%222cad-56daaaf54ee40%22	https://bullbull.in/wp-content/uploads/2018/06/stamp-143799_640-260x146.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/06/stamp-143799_640-260x146.jpg	(from https://bullbull.in/category/market-iq/)
10:23:36	40193/40193	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:36%20GMT	https://bullbull.in/category/market-iq/page/2/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/market-iq/page/2/index.html	(from https://bullbull.in/category/market-iq/)
10:23:37	44766/44766	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:38%20GMT	https://bullbull.in/options/7-secrets-of-option-writers/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/options/7-secrets-of-option-writers/index.html	(from https://bullbull.in/category/market-iq/)
10:23:38	76601/76601	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:38%20GMT	https://bullbull.in/options/how-to-analyze-call-and-put-writing-and-predict-trends/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/options/how-to-analyze-call-and-put-writing-and-predict-trends/index.html	(from https://bullbull.in/category/market-iq/)
10:23:38	120541/120541	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/category/market-iq/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/market-iq/feed/index.html	(from https://bullbull.in/category/market-iq/)
10:23:38	36969/36969	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:39%20GMT	https://bullbull.in/category/market-iq/page/6/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/market-iq/page/6/index.html	(from https://bullbull.in/category/market-iq/)
10:23:38	115076/115076	---M--	200	added ('OK')	image/jpeg	etag:%221c184-56de092875d80%22	https://bullbull.in/wp-content/uploads/2018/06/greeks.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/06/greeks.jpg	(from https://bullbull.in/category/options/)
10:23:39	7786/7786	---M--	200	added ('OK')	image/jpeg	etag:%221e6a-56b4748fddcc0%22	https://bullbull.in/wp-content/uploads/2018/05/bullbear-260x146.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/bullbear-260x146.jpg	(from https://bullbull.in/category/options/)
10:23:39	31627/31627	---M--	200	added ('OK')	image/jpeg	etag:%227b8b-56cb2d77faac0%22	https://bullbull.in/wp-content/uploads/2018/05/synthetic-short-strategy-260x146.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/synthetic-short-strategy-260x146.jpg	(from https://bullbull.in/category/options/)
10:23:40	38034/38034	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:41%20GMT	https://bullbull.in/category/options/page/2/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/options/page/2/index.html	(from https://bullbull.in/category/options/)
10:23:41	48018/48018	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:41%20GMT	https://bullbull.in/options/how-to-discover-volatile-and-not-volatile-stocks-for-applying-options-strategies/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/options/how-to-discover-volatile-and-not-volatile-stocks-for-applying-options-strategies/index.html	(from https://bullbull.in/category/options/)
10:23:41	33182/33182	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:42%20GMT	https://bullbull.in/options/how-to-use-the-synthetic-long-options-strategy/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/options/how-to-use-the-synthetic-long-options-strategy/index.html	(from https://bullbull.in/category/options/)
10:23:41	35011/35011	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2004:53:43%20GMT	https://bullbull.in/options/synthetic-short-options-strategy-for-bear-markets/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/options/synthetic-short-options-strategy-for-bear-markets/index.html	(from https://bullbull.in/category/options/)
10:23:41	94237/94237	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/category/options/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/options/feed/index.html	(from https://bullbull.in/category/options/)
10:23:42	2357/2357	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2004:53:44%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fresearch-tools%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embed32df.json	(from https://bullbull.in/research-tools/)
10:23:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2004:53:44%20GMT	https://bullbull.in/?p=261	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/indexd89d.html	(from https://bullbull.in/research-tools/)
10:23:42	2625/2625	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2004:53:44%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fresearch-tools%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embedaa48	(from https://bullbull.in/research-tools/)
10:23:43	2277/2277	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2004:53:45%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Ffinancial-risk-calculator%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embed58b6.json	(from https://bullbull.in/financial-risk-calculator/)
10:23:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2004:53:45%20GMT	https://bullbull.in/?p=2318	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/index2501.html	(from https://bullbull.in/financial-risk-calculator/)
